closed,district,iec_district_id,iec_prov_id,lat,lon,map_accuracy,pc_code,pc_location,pc_name,province,ps_female,ps_male,ps_total,verification_note
0,Qara Bagh,11,11,33.2677825,67.89973167,تعمیر,1111191,Sang Deh Gulko,Sang De Mosque,Ghazni,2,0,2,Building
1,Ab Band,13,11,32.8387538800001,68.0877478000001,قریه,1113377,Alam Khel,Alam Khel Clinic,Ghazni,2,0,2,Village
0,Sar Rawza,05,12,33.1203326100001,69.01820021,قریه,1205285,Musto Khan Bagh,Sar Rawza Clinic,Paktika,0,2,2,Village
0,Barmal,14,12,32.5532602300001,69.19936929,تعمیر,1214262,Petogay,Saifurahman Guest House,Paktika,2,0,2,Building
0,Wazakhwah,17,12,32.1961319900001,68.35680112,تعمیر,1217219,Bazar,Bazar Mosque,Paktika,0,5,5,Building
0,Gardez,01,13,33.5241232600001,69.33456877,تعمیر,1301010,Dara,Dara High School,Paktya,2,3,5,Building
0,Zurmat,03,13,33.4708838800001,68.92159197,تعمیر,1303090,Koti Khel,Koti Khel School,Paktya,1,2,3,Building
0,Jaji Aryob,07,13,33.9300556000001,69.74879891,ولسوالی,1307062,Speri Village,Speri School,Paktya,1,3,4,District
0,Laja Ahmad Khel,08,13,33.89187725,69.6812190700001,تعمیر,1308143,"Worsak Village, Ahmad Khel",Sakandar Khel Clinic ,Paktya,2,0,2,Building
0,Meerzaka,13,13,33.7703483300001,69.53137438,قریه,1313052,"Chorrkay, Merzaka",Chorrkay School,Paktya,2,0,2,Village
0,Khost,01,14,33.34230395,69.90925164,تعمیر,1401021,"Khost City, Maton Tapa",Former Civil Hospital ,Khost,2,3,5,Building
0,Shamul,12,14,33.35003744,69.5037472800001,تعمیر,1412156,Sayed Khail Village,Sayed Khel Clinic,Khost,1,2,3,Building
0,Paroon,01,16,35.3300256100001,70.89700273,تعمیر,1601007,Pashki,Pashki Dar-Ul-Ulom ,Nooristan,1,2,3,Building
0,Sholgara,07,21,36.2284368,67.11110484,تعمیر,2107260,Aqcha Dalan Village,Takya Khana Aqcha Dalan ,Balkh,1,2,3,Building
0,Chimtal,08,21,36.4989807700001,66.5391815100001,قریه,2108220,Emam Sahib 2 Village,Emam Sahib Number 2 School,Balkh,1,1,2,Village
0,Char Sada,04,23,35.1111859600001,65.2508954100001,قریه,2304067,Falakhor,Falakhor Mosque,Ghor,1,1,2,Village
0,Tulak,09,23,34.13652324,63.75256255,قریه,2309185,Abshikan ,Arbab Ghafoor Private House,Ghor,1,2,3,Village
0,Shahristan,02,24,33.7833184700001,66.2412190300001,تعمیر,2402023,Chaharaspan,Chaharaspan Mosque,Daykundi,1,2,3,Building
0,Gizab,03,24,33.2452465600001,66.0697831800001,قریه,2403113,Rabat Khushk,Old Governmental Building,Daykundi,1,1,2,Village
0,Khedir,05,24,33.78840612,65.7793800800001,تعمیر,2405099,Kaloh,Kaloh Mosque,Daykundi,1,2,3,Building
0,Miramor,07,24,33.7724811,66.91130099,تعمیر,2407165,Sangan,Sangan School,Daykundi,1,2,3,Building
0,Kejran,09,24,33.1935289700001,65.6681782200001,تعمیر,2409058,Surkh Sarak,Surkh Sarak Menbar,Daykundi,1,1,2,Building
0,Chora,03,25,32.88017712,66.12014256,تعمیر,2503021,Sarab Village,Sarab Village School,Urozgan,1,3,4,Building
0,Chora,03,25,33.0914499960001,66.4440415300001,قریه,2503022,Kamisan,Kamisan Madrassa,Urozgan,1,1,2,Village
0,Qalat,01,26,32.10407297,66.90534233,تعمیر,2601001,Shaarwali,Bibi Khala High School,Zabul,2,4,6,Building
0,Daman,03,27,31.5907551500001,65.90276807,قریه,2703077,Momand Qala,Hayatullah Private House,کندهار,2,0,2,Village
0,Daman,03,27,31.615271088,65.8547564190001,تعمیر,2703078,Nisaji,Nisaji School,کندهار,3,2,5,Building
0,Zhire,05,27,31.5836748400001,65.4337952800001,تعمیر,2705159,District Compound,District Building Office,کندهار,1,2,3,Building
0,Mardyan,09,28,36.94850619,66.3224581700001,تعمیر,2809062,Fath Abad,Fath Abad School,Jawzjan,2,2,4,Building
0,Pashtun Kot,02,29,36.1037333100001,64.6537143400001,قریه,2902017,Badqaaq,Badqaaq School,Faryab,1,1,2,Village
0,Khani Charbagh,14,29,36.96060735,65.1512806600001,تعمیر,2914179,Arab Shah Bala,Arab Shah Bala Mukhtalat Primary School,Faryab,1,1,2,Building
0,Nawa-E-Barakzayi,03,30,31.4267218570001,64.3247832910001,تعمیر,3003106,Khusr Abad Sharqi,Khusr Abad School,Helmand,2,2,4,Building
0,Nahr-E-Saraj,04,30,31.79544103,64.69389591,ولسوالی,3004058,Pasaw,Haji Ali Mohammad Private House,Helmand,0,4,4,District
0,Sangin Qala,08,30,32.23390528,65.00841077,قریه,3008132,Bostanzai ,Bostanzai School,Helmand,0,5,5,Village
0,Reg-E-Khan Nishin,11,30,30.5434244,63.4844714900001,قریه,3011218,Taayez,Shahbaz Private House (Kochi Center),Helmand,1,2,3,Village
0,Ab Kamari,02,31,34.97364965,63.0527961300001,تعمیر,3102036,Aabkamari School ,Aabkamari Village School ,Badghis,1,3,4,Building
0,Muqur,03,31,35.0840291100001,63.17350147,تعمیر,3103021,Kamari,Kamari Clinic,Badghis,1,2,3,Building
0,Jawand,06,31,34.6235590500001,64.23017242,قریه,3106097,Marghzar ,Kalan Mosque,Badghis,1,1,2,Village
1,Ghormach,07,31,35.5700387200001,63.71153101,قریه,3107139,Sharshar-E- Tajmir  ,Sharshar-E- Tajmir Mosque ,Badghis,1,1,2,Village
0,Enjil,02,32,34.34882105,62.1597089200001,تعمیر,3202071,Hauz Karbas Village,Hauz Karbas Girls School,Herat,3,2,5,Building
0,Pashtun Zarghun,06,32,34.2484046300001,62.6274426800001,تعمیر,3206126,Mahmura Village ,Mamora Mosque,Herat,1,3,4,Building
0,Kushk (Rubat-E-Sangi),07,32,34.9292997400001,62.2364244500001,تعمیر,3207188,Shirwani Village ,Shirwayee School ,Herat,0,2,2,Building
0,Gulran,08,32,35.42386406,61.3429226900001,قریه,3208205,Kariz Elyas,Kariz-E- Elyas Clinic ,Herat,2,2,4,Village
1,Kushk-E-Kuhna,10,32,34.8139291600001,62.5975919900001,تعمیر,3210416,Lahr-E- Sorkh-E-Ghuri Village,Lahr-E-Sorkh  Mosque ,Herat,1,2,3,Building
1,Ghoryan,11,32,34.0215878100001,61.05464899,تعمیر,3211258,Markaz-E-Haft Chah ,Haft Chah Mosque ,Herat,1,2,3,Building
0,Obe,12,32,34.3756900600001,63.2047082,قریه,3212367,Band-E-Benafsh Village,Band-E-Benafsh Girls School,Herat,2,0,2,Village
0,Shindand,14,32,33.2969966800001,62.1268420600001,قریه,3214464,Sangistan ,Sangistan School ,Herat,1,1,2,Village
0,Farah,01,33,32.38732693,62.1034964,تعمیر,3301011,Yazdeh Village ,Yazdeh Village Boys High School,Farah,2,2,4,Building
0,Qala-E-Kah,04,33,32.3639313400001,61.4606729700001,تعمیر,3304081,Ganak ,Gang Primary School ,Farah,1,1,2,Building
0,Bala Buluk,06,33,32.75348018,62.59850452,تعمیر,3306134,Farah Rud ,Primary School ,Farah,1,2,3,Building
0,Pur Chaman,11,33,33.1640279000001,63.30637977,تعمیر,3311188,Farah Rud ,Farah Rud Mosque,Farah,1,1,2,Building
0,Pur Chaman,11,33,32.99876741,63.78587334,تعمیر,3311211,Arghaman,Arghaman Mosque,Farah,1,1,2,Building
0,Kang,02,34,31.06209376,61.8299774000001,تعمیر,3402017,Deh Raees Village,Deh Raees Village School,Nimroz,1,1,2,Building
0,Pachir Wagam,11,06,34.2008652000001,70.2702519800001,تعمیر,0611311,Landi Khel,Landi Khel School,Nangarhar,2,0,2,Building
0,Darah-E-Noor,12,06,34.7119591800001,70.6167287100001,قریه,0612228,Sargkalak,Sarkalak Mosque,Nangarhar,1,1,2,Village
0,Muhmand Dara,17,06,34.23828044,70.9339238900001,قریه,0617475,Ghazgai ,Ghazgai Mosque,Nangarhar,0,2,2,Village
1,Hesarak,21,06,34.276667,69.807498,قریه,0621263,Naawar,Malak Dera,Nangarhar,1,2,3,Village
0,Mehtarlam,01,07,34.6741719600001,70.21160382,تعمیر,0701003,Mahtarlam,Shahr-E-Naw Exprimental School,Laghman,1,3,4,Building
0,Alishing,03,07,34.7819867700001,70.11134261,قریه,0703091,Alishang,Najel School,Laghman,1,2,3,Village
0,Alingar,04,07,34.84054849,70.3083283500001,تعمیر,0704058,Kachoor,Kachoor School,Laghman,1,2,3,Building
0,Dawlat Shah,05,07,34.91791311,70.1015345500001,تعمیر,0705123,Mandol,Zarkamar  Mosque,Laghman,1,1,2,Building
0,Rukha,02,08,35.27028123,69.44716186,تعمیر,0802028,Peyawesht,Peyawesht Girls High School,Panjshir,1,1,2,Building
0,Hissa-E-Awal Khinj,04,08,35.4459167400001,69.7530392100001,تعمیر,0804019,Mata,Mata Mosque,Panjshir,1,2,3,Building
0,Shutul,06,08,35.20898692,69.3120167300001,قریه,0806091,Koraba,Koraba ,Panjshir,1,1,2,Village
0,Abshar,08,08,35.2524457700001,69.70887624,قریه,0808048,Baba Ali,Baba Ali School ,Panjshir,1,1,2,Village
0,Pul-E-Khumri,01,09,35.9867972600001,68.6862185100001,تعمیر,0901011,Third Nahia,Band Du High School,Baghlan,1,2,3,Building
0,Pul-E-Khumri,01,09,35.97281936,68.5627271500001,تعمیر,0901030,See Bia U Sad Bia Behind Gorgan,Hazrat Imam Hussain School,Baghlan,1,2,3,Building
0,Dahana-E-Ghuri,02,09,35.8719165200001,68.4366531900001,تعمیر,0902078,Sayad And Khoshak,Sayad And  Khoshk High School,Baghlan,1,1,2,Building
0,Dushi,03,09,35.5699738300001,68.4336023100001,تعمیر,0903096,Kalan Guzar Village,Kalan Guzar Boys High School,Baghlan,1,2,3,Building
0,Nahreen,04,09,36.0438265000001,69.02114351,تعمیر,0904132,Arakash,Ara Kash School,Baghlan,1,1,2,Building
0,Baglan-E-Jadeed,05,09,36.24444469,68.85606647,تعمیر,0905044,Bashar Ha Hassan Tal,Basharha Clinic,Baghlan,1,2,3,Building
0,Baglan-E-Jadeed,05,09,36.1838976500001,68.751468,تعمیر,0905063,Shahr-E-Baghlan Jadeed ,Baghlan Jadeedhealth Department,Baghlan,1,1,2,Building
0,Khinjan,06,09,35.5061465700001,68.9304149700001,تعمیر,0906115,Lalmaie Village,Lalmaie Primary School,Baghlan,1,2,3,Building
0,Deh Salah,08,09,35.7269177,69.39003621,تعمیر,0908189,Gadali,Gudali Sharif Mosque,Baghlan,1,2,3,Building
0,Burka,10,09,36.30222882,69.12629517,تعمیر,0910155,Yaka Toot,Abdulmomin Shaheed School,Baghlan,1,1,2,Building
0,Pul-E-Hisar,12,09,35.6277816900001,69.45047622,تعمیر,0912174,Dehyak,Deh Yak  Mosque,Baghlan,1,1,2,Building
0,Khost Wa Firing,13,09,35.9875312800001,69.4654617,تعمیر,0913215,Wach,Wach Primary School,Baghlan,1,1,2,Building
0,Bamyan,01,10,34.73682192,67.73594397,تعمیر,1001006,Qazan-E-Nawrozi,Qazan School,Bamyan,1,2,3,Building
0,Shebar,02,10,35.00960274,68.05934471,تعمیر,1002028,Jalmash,Jalmash School,Bamyan,1,1,2,Building
0,Saighan,03,10,35.2001518,67.4494599900001,تعمیر,1003163,Qala-E-Begal,Munbar Umomi Qala-E-Begal,Bamyan,1,1,2,Building
0,Yakawlang,05,10,34.72329531,66.82387715,تعمیر,1005074,Dahane Chardeh,Deh Surkh School,Bamyan,2,2,4,Building
0,Yakawlang,05,10,34.8213799700001,66.6699014200001,تعمیر,1005094,Dam Dasht-E-Sabz Dara,Munbar-E-Dam Dasht Sabz Dara,Bamyan,1,2,3,Building
0,Panjab,06,10,34.2481402100001,66.6234396800001,تعمیر,1006113,Shenia,Shenia Miyan Kawak Mosque,Bamyan,1,1,2,Building
0,Waras,07,10,34.0483234300001,66.7625628500001,تعمیر,1007157,Shenia Tangi Spi,Shenia Tangi Spi Mosque,Bamyan,1,2,3,Building
0,Ghazni,01,11,33.5557899800001,68.42520807,قریه,1101017,Kala-E-Sabz,Kala-E-Sabz Mosque,Ghazni,5,0,5,Village
0,Deh Yak,05,11,33.4014221300001,68.59733907,تعمیر,1105065,Jan Abad,Jan Abad Clinic,Ghazni,1,2,3,Building
0,Andar,07,11,33.32943197,68.4410195,تعمیر,1107229,Meeri Bazar,Meeri Bazar School,Ghazni,1,2,3,Building
0,Andar,07,11,33.3415959000001,68.5420551000001,تعمیر,1107250,Qala-E-Sardar Bazar,Qala-E-Sardar School,Ghazni,1,3,4,Building
0,Qara Bagh,11,11,33.269152,68.26496742,قریه,1111150,Gangay Village ,Gangay Village Upper Mosque,Ghazni,0,1,1,Village
0,Qara Bagh,11,11,33.26642759,68.11472706,تعمیر,1111167,Aaheen Village,Bi Bi Zahra Aaheen School,Ghazni,2,0,2,Building
0,Jaghuri,14,11,33.12625119,67.3837002400001,قریه,1114335,Jodari Village,Jodari Village Mosque,Ghazni,1,1,2,Village
0,Jaghuri,14,11,33.2163254500001,67.2833413100001,تعمیر,1114355,Dahan-E-Dawra Village,Dahan-E-Dawra Village Mosque,Ghazni,1,1,2,Building
0,Malistan,16,11,33.0152023000001,67.07944546,تعمیر,1116300,Quchangi Village,Qojangi Mosque,Ghazni,1,1,2,Building
0,Zarghun Shahr,07,12,32.8188889,68.5613889000001,قریه,1207101,Bak Khel,District Center,Paktika,0,3,3,Village
0,Ahmadaba,02,13,33.7574494300001,69.3717722500001,قریه,1302195,"Noora Khel, Machalgho",Machalgho High School,Paktya,1,3,4,Village
0,Samkani,10,13,33.72077247,69.7825631000001,قریه,1310167,"Lowarry, Peeran",Chinar Mosque,Paktya,4,0,4,Village
0,Khost,01,14,33.33777777,69.97111111,تعمیر,1401043,Latak Haji Omer Khan Village,Gul Mar Jan Hojra,Khost,1,2,3,Building
0,Manduzay,02,14,33.3627777700001,69.7961111100001,قریه,1402094,Warza Village,Warza Village Mosque,Khost,1,1,2,Village
0,Tanay,04,14,33.1748477300001,69.77792093,قریه,1404142,Sinaki,Esa Khel Mosque,Khost,1,3,4,Village
0,Nadirshah Kot,06,14,33.3025,69.6627777700001,تعمیر,1406118,Pakai Village,Juma Noor Hojra,Khost,1,1,2,Building
0,Asad Abad,01,15,34.9018235400001,71.1852089800001,تعمیر,1501010,Sagai,Primary School,Kunar,2,4,6,Building
0,Sar Kani,05,15,34.7880480400001,71.1078592700001,تعمیر,1505039,Sarkany,Girls School,Kunar,1,3,4,Building
0,Dara-E-Pech,07,15,34.97048411,70.87692997,قریه,1507030,Kandro,Kandro Village Madrassa,Kunar,3,1,4,Village
0,Noor Gram,04,16,34.95692357,70.45767337,قریه,1604013,Maleel,Maleel Wa Mashqa Secondary School,Nooristan,1,2,3,Village
0,Faiz Abad,01,17,37.2611457900001,70.60078224,تعمیر,1701001,Faiz Abad,Faizi Shaheed School,Badakhshan,1,2,3,Building
0,Faiz Abad,01,17,37.2609404,70.69623054,تعمیر,1701022,Palang Dara,Palang Dara School,Badakhshan,1,1,2,Building
0,Argo,02,17,37.1121088100001,70.3610657400001,تعمیر,1702059,Arghand Village,Arghand Secondary School,Badakhshan,4,5,9,Building
0,Yaftal-E-Sufla,04,17,37.23021745,70.4388394000001,تعمیر,1704035,Dahan Sabat,Lab Darya Kokcha School,Badakhshan,1,2,3,Building
0,Darayim,07,17,36.97018977,70.3012301100001,تعمیر,1707064,Langar,Shahr-E-Saadat Girls High School,Badakhshan,2,3,5,Building
0,Yawan,09,17,37.47758473,70.4642839900001,تعمیر,1709133,Bed Payan,Qataar Bed Payan School,Badakhshan,1,1,2,Building
0,Tashkan,11,17,36.8901351900001,70.26799292,تعمیر,1711183,Bazar Teshkan,Bazar Teshkan School,Badakhshan,1,1,2,Building
0,Shahr-E-Buzurg,13,17,37.24339781,70.0573473700001,تعمیر,1713147,Malwan,Malwan School,Badakhshan,1,1,2,Building
0,Kishm,15,17,36.7934012100001,70.0229343,تعمیر,1715161,Madana,Qara Bala School,Badakhshan,2,2,4,Building
0,Tagab,17,17,36.55399678,70.1939588800001,تعمیر,1717175,Hangaran,Hangaran Mosque,Badakhshan,1,1,2,Building
0,Khwahan,20,17,37.8346543100001,70.42384284,تعمیر,1720241,Raween Zaar,Raween Zaar School,Badakhshan,1,2,3,Building
0,Eshkashim,23,17,36.70026816,71.5797004500001,تعمیر,1723198,Torbat,Torbat Mosque,Badakhshan,1,2,3,Building
0,Darwaz-E-Bala,27,17,38.44329256,70.8028726,قریه,1727271,Darwaza Payeen District Office,District Building,Badakhshan,1,2,3,Village
0,Taluqan,01,18,36.7708734300001,69.5140517200001,تعمیر,1801009,Gunbad Village,Sray Sang High School,Takhar,2,2,4,Building
0,Taluqan,01,18,36.7597084000002,69.42816105,تعمیر,1801031,Takhta Koparak,Takhta Koparak Madrassa,Takhar,1,2,3,Building
0,Baharak,03,18,36.7667337690001,69.3358153410001,تعمیر,1803189,Hassan Noor Ali,Raketi Mosque,Takhar,1,2,3,Building
0,Kalafgan,07,18,36.78593645,69.8126286,تعمیر,1807195,Qoroq Saay,Qoroq Saay Primary School,Takhar,1,1,2,Building
0,Khwaja Ghar,09,18,37.0008006,69.3765962900001,تعمیر,1809056,Chebq,Chebq Mosque,Takhar,2,2,4,Building
0,Rustaq,10,18,36.977548779,69.727214513,تعمیر,1810118,Narastan Village,Narastan Primary School,Takhar,1,1,2,Building
0,Eshkamesh,11,18,36.44213996,69.3347581500001,تعمیر,1811070,Baad Guzar,Baad Guzar Primary School,Takhar,1,3,4,Building
0,Warsaj,13,18,36.1180726600001,70.2433757100001,تعمیر,1813182,Pyo,Pyo Primary School,Takhar,1,2,3,Building
0,Chah Ab,16,18,37.2931100000002,69.80869,تعمیر,1816135,Khulyan,Imam Azam High School,Takhar,2,2,4,Building
0,Kunduz,01,19,36.71477922,68.85351826,تعمیر,1901002,14Th Road,Veterinary Clinic,Kunduz,2,2,4,Building
0,Kunduz,01,19,36.7540794500001,68.8357238200001,تعمیر,1901024,D03 - Nahia 3,Zar Khareed Otmanzai High School,Kunduz,2,2,4,Building
0,Kunduz,01,19,36.8287811200001,68.6814315400001,قریه,1901047,Qashlesh Wakil Qara Village,Qashlesh School,Kunduz,2,1,3,Village
0,Char Dara,02,19,36.7253918800001,68.7103321500001,تعمیر,1902121,Mama Khel,Mama Khel School,Kunduz,1,1,2,Building
0,Ali Abad,03,19,36.5615817000001,68.89014772,تعمیر,1903208,Arz Begi Village,Arza Begi Girls Secondary School,Kunduz,1,1,2,Building
0,Khan Abad,04,19,36.6758227100001,69.0172607800001,تعمیر,1904159,Khwaja Pasta Village,Khwaja Pasta Secondary School,Kunduz,1,1,2,Building
0,Hazrat-E-Imam Sahib,05,19,37.19689203,68.91420156,تعمیر,1905092,Aqbaay,Imam Sahib Number 2 High School,Kunduz,1,3,4,Building
0,Dasht-E-Archi,06,19,37.0914855600001,69.2234798500001,تعمیر,1906188,Shah Rawan Village,Shah Rawan School,Kunduz,1,2,3,Building
0,Qala-E-Zal,07,19,36.9816067200001,68.54270622,تعمیر,1907108,Aaq Tapa,Aaq Tapa High School,Kunduz,1,3,4,Building
0,Khuram Wa Sarbagh,03,20,35.93115567,68.01100758,تعمیر,2003077,Khuram Village,Andar Sher Khuram High School,Samangan,1,2,3,Building
0,Roi-Do-Ab,05,20,35.4967937500001,67.62122106,تعمیر,2005071,Pechgah Village,Pechgah Madrassa,Samangan,1,2,3,Building
0,Dara-E-Soof-E-Payin,06,20,36.11215037,67.29845327,تعمیر,2006059,Toqsan Village,Toqsan Secondary School,Samangan,2,3,5,Building
0,Dara-E-Soof-E-Bala,07,20,35.4325161600001,67.14064096,تعمیر,2007046,Kota Village,Menbar Kota,Samangan,1,2,3,Building
0,Mazar-E-Sharif,01,21,36.7062249,67.09026701,تعمیر,2101015,D04 - Nahia 4,Qazi Hamiduddin School,Balkh,3,4,7,Building
0,Mazar-E-Sharif,01,21,36.7312937300001,67.1086097200001,تعمیر,2101035,D08 - Nahia 8 Kart-E-Naw,Hidayatullah Naqshbandi School,Balkh,2,3,5,Building
0,Char Kent,04,21,36.4744180200001,67.1161137500001,قریه,2104277,Shor Balaq Village,Shor Balaq School,Balkh,1,2,3,Village
0,Balkh,06,21,36.74375309,66.91766455,تعمیر,2106154,Haji Kot Village,Haji Kot School,Balkh,1,2,3,Building
0,Balkh,06,21,36.77838924,66.8494702600001,تعمیر,2106320,Kata Khel,Kata Khel School,Balkh,2,2,4,Building
0,Dawlat Abad,09,21,36.99160967,66.8104662100001,تعمیر,2109121,Dawlat Abad Center,Abu Nasr Farabi High School,Balkh,1,1,2,Building
0,Dawlat Abad,09,21,36.9266227100001,66.83122948,تعمیر,2109143,Baghshor Village,Baghshor Mosque,Balkh,1,1,2,Building
0,Khulm,10,21,36.7084691,67.7880537,تعمیر,2110093,Haji Ali Village,Haji Ali Clinic,Balkh,1,1,2,Building
0,Char Bolak,11,21,36.7297278,66.78652814,تعمیر,2111194,Yalman Village,Yalman School,Balkh,1,2,3,Building
0,Shortepa,12,21,37.31211864,66.6202666500001,تعمیر,2112113,Dali Village,Dali School,Balkh,1,3,4,Building
0,Kishindeh,14,21,35.7708673600001,66.8880039100001,تعمیر,2114294,Yarghan Village,Yarghan School,Balkh,1,2,3,Building
0,Zari,15,21,36.0372160500001,66.7878697000001,تعمیر,2115316,Qashlaq Kalan Baloch,Baloch Mosque,Balkh,1,1,2,Building
0,Sayad,02,22,36.06410842,65.8329714500001,تعمیر,2202050,Quflatoon Village,Quflatoon Village Mosque,Sar-E-Pul,1,2,3,Building
0,Sang Charak,05,22,35.8845023000001,66.4623178400001,تعمیر,2205112,Aaq Pai Village,Aaq Pai Village Madrassa,Sar-E-Pul,1,1,2,Building
0,Gosfandi,06,22,35.9062784900001,66.59494873,تعمیر,2206133,Sayad Ulya Village,Haji Sarwar Mosque,Sar-E-Pul,1,2,3,Building
0,Chighcheran,01,23,34.47103847,65.2981330800001,تعمیر,2301004,Shekh-Ul-Mond,Shekh-Ul-Mond Mosque,Ghor,2,2,4,Building
0,Chighcheran,01,23,34.45914619,65.1832838500001,تعمیر,2301027,Bahari Sufla,Bahari Sufla Mosque,Ghor,2,2,4,Building
0,Duleena,02,23,34.0497844400001,64.69151874,قریه,2302099,Shaheedan,Shaheedan Mosque,Ghor,1,1,2,Village
0,Dawlatyar,03,23,34.5587431100001,65.7841271600001,تعمیر,2303056,Deh Morda,Deh Morda Bazar,Ghor,1,1,2,Building
0,Pasaband,05,23,33.64279984,65.4051117800001,قریه,2305117,Aspi Boz,Aspi Boz School,Ghor,1,1,2,Village
0,Shahrak,06,23,34.10813606,64.31035099,تعمیر,2306072,Markaz Shahrak,Markaz Shahrak High School,Ghor,1,2,3,Building
0,Shahrak,06,23,34.1070627600001,64.50308604,تعمیر,2306073,Dotaye Dahna,Oshan School,Ghor,1,2,3,Building
0,Shahrak,06,23,34.1088952000002,64.51075208,قریه,2306097,Siya Khak,Dahn Manara Primary School,Ghor,1,1,2,Village
0,Lal Wa Sarjangal,07,23,34.6446088100001,66.38086345,قریه,2307157,Shah-E-Ulya Qala,Qala Shahr Mosque,Ghor,1,1,2,Village
0,Lal Wa Sarjangal,07,23,34.6494284600001,66.2526887400001,تعمیر,2307176,Aab Bareek Village,Aab Bareek School,Ghor,1,1,2,Building
0,Kabul-D01,01,01,34.51254542,69.17832659,تعمیر,0101007,Babaie Khudi,Mastori Ghori Secondary School,Kabul,2,3,5,Building
0,Kabul-D03,01,01,34.5122178800001,69.1376699400001,تعمیر,0101046,Kart-E-Chahar,Ministry Of Higher Education,Kabul,3,3,6,Building
0,Kabul-D04,01,01,34.5341922400001,69.15840707,تعمیر,0101065,Shahrara,Mohammad Alam Faizzad High School,Kabul,3,4,7,Building
0,Kabul-D07,01,01,34.4620173600001,69.1608163,قریه,0101144,Dugh Abad Shashdarak,Ibrahim Khalil Mosque,Kabul,1,3,4,Village
0,Kabul-D13,01,01,34.4934851400001,69.07323205,تعمیر,0101266,Hesa-E-Awal Dogh Abad,Imam Zaman Mosque,Kabul,1,2,3,Building
0,Koh Band,03,02,35.11851576,69.4512569400001,تعمیر,0203074,Shawrq Bolghen,Abdul Baqi Shaheed High School ,Kapisa,1,2,3,Building
0,Charikar,01,03,35.03986571,69.1781212000001,تعمیر,0301034,"Parcha 13, Charikar City ",Barak School,Parwan,1,3,4,Building
0,Sayid Khial,04,03,35.0691038700001,69.25814963,تعمیر,0304044,Haibat Khel,Haibat Khel Girls High School,Parwan,1,2,3,Building
0,Jabulussaraj,05,03,35.1217406400001,69.2346734800001,تعمیر,0305054,Deh Mir Khan Village ,Khalid Ibne Wlid School ,Parwan,1,3,4,Building
0,Achin,15,06,34.0499987000001,70.7013445000001,قریه,0615381,Bar Abdul Khel,Bar Akbar Khel Miyaji Mosque,Nangarhar,2,0,2,Village
0,Achin,15,06,34.09181181,70.7167134000001,ولسوالی,0615382,Garoko,Open Space,Nangarhar,0,3,3,District
0,Rukha,02,08,35.26499436,69.4688993900001,تعمیر,0802022,Shast,Rukha Hospital,Panjshir,2,4,6,Building
0,Rukha,02,08,35.25589922,69.4652420400001,تعمیر,0802023,Qabidan,Qabidan Girls High School,Panjshir,1,2,3,Building
0,Dahana-E-Ghuri,02,09,35.9195754700001,68.60419967,تعمیر,0902083,Haji Naiem Village,Larkhwabi Mosque,Baghlan,1,1,2,Building
0,Waghaz,04,11,33.4526389000001,68.2673337400001,تعمیر,1104124,Distric Compound,Sher Ahmad School,Ghazni,1,2,3,Building
0,Malistan,16,11,33.4369141300001,67.4436426600001,تعمیر,1116295,Beelagho Village ,Beelagho Village Secondary School,Ghazni,1,2,3,Building
0,Ajristan,18,11,33.5171800100001,67.1972882500001,تعمیر,1118291,"Sangar Village, Khwaja Khel",Sangar Village Clinic,Ghazni,3,1,4,Building
0,Sharan,01,12,33.2169435800001,68.7393709400001,قریه,1201008,Osman,Maswas Primary School,Paktika,2,0,2,Village
0,Sharan,01,12,33.13935,68.83869444,ولسوالی,1201016,Kari Khel,Market Mosque,Paktika,2,0,2,District
0,Yahya Khel,04,12,32.9352376800001,68.6456745100001,قریه,1204048,Yahya Khel ,Abdul Rahman Guest Hlosue,Paktika,2,0,2,Village
0,Yahya Khel,04,12,32.94492652,68.63553096,قریه,1204051,Ghayeb Khel ,Nik Mohammad Male & Female Guest House & Mosque,Paktika,0,4,4,Village
0,Gomal,08,12,32.30778429,68.99962528,ولسوالی,1208125,Fatehuddin,Primary School,Paktika,1,3,4,District
0,Gomal,08,12,32.5774432100001,68.8900413900001,قریه,1208133,Zavlo Khel,Molla Dawlat Madrassa,Paktika,0,4,4,Village
0,Taywara,08,23,33.5345714300001,64.4794085200001,تعمیر,2308230,Lal Surkh,Lal Surkh Secondary School,Ghor,1,1,2,Building
0,Saghar,10,23,33.69070712,63.8625988200001,تعمیر,2310196,Taitan,Shekh Mohammad Saghar School,Ghor,1,2,3,Building
0,Saghar,10,23,33.69380454,63.8569465,تعمیر,2310197,Taitan,Saghar Girls High School,Ghor,2,2,4,Building
0,Nili,01,24,33.7977887500001,66.1419911,تعمیر,2401011,Hajdi,Hajdi Mosque,Daykundi,1,2,3,Building
0,Shahristan,02,24,33.6796161100001,66.20959049,تعمیر,2402034,Azmok,Azmok Mosque,Daykundi,1,1,2,Building
1,Gizab,03,24,33.44630985,66.2998587900001,قریه,2403123,Gaal Takhal,Gaal Takhal Village Mosque,Daykundi,1,1,2,Village
0,Khedir,05,24,33.8719372200001,65.7980944500001,تعمیر,2405087,Watma,Dahn Surkh Qolak School,Daykundi,1,1,2,Building
0,Kiti,06,24,33.71138191,65.81729232,تعمیر,2406130,Sanginak,Sanginak Mosque,Daykundi,1,2,3,Building
