Long,Lat,ps_male,pc_name,PC-number,province,ps_total,district,ps_female,pc_location,iec_prov_id,map_accuracy,iec_district_id
67.70988319,37.19905808000003,1,Abdul Raheem Qaryadar Private House,2113107,Balkh,2,Kaldar,1,Kado Areekh Village,21,Building,13
66.83682277000007,36.08030738000004,4,Aaq Koprok School,2114287,Balkh,6,Kishindeh,2,Aaq Koprok Village,21,Building,14
66.98162128000004,35.90101860000003,1,Karam Shahee Mosque,2114297,Balkh,2,Kishindeh,1,Karam Shahee Village,21,Building,14
66.98044450000002,36.12064806000006,2,Kushenda Bala Clinic,2114298,Balkh,3,Kishindeh,1,Kushenda Bala Village,21,Building,14
66.61382963000004,35.71459043000004,1,Abu Zar Ghaffari School,2115319,Balkh,3,Zari,2,Khair Abad Village,21,Building,15
66.63651110000004,36.03096010000006,2,Omaki Primary School,2115324,Balkh,3,Zari,1,Omaki Village,21,Building,15
65.95950228000001,36.05489981000004,3,Qarya Latee Mosque,2201029,Sar-E-Pul,4,Sar-E-Pul,1,Latee Village,22,Building,1
65.83120161000002,35.77926114000005,2,Khumdan Madrassa,2203064,Sar-E-Pul,3,Kohistanat,1,Khumdan,22,Building,3
66.28167850000004,35.079319319999996,1,Qala-E-Kuhna Village Mosque,2203084,Sar-E-Pul,2,Kohistanat,1,Qala-E-Kuhna,22,Building,3
66.33574177000007,35.04822122000004,1,Deh Bezan Mosque,2203085,Sar-E-Pul,2,Kohistanat,1,Deh Bezan,22,Building,3
66.35576151000002,35.940418870000016,2,Qatar Darakht Mosque,2205105,Sar-E-Pul,4,Sang Charak,2,Qatar Darakht,22,Building,5
66.52937007000001,35.99770917000004,2,Alghan Village Mosque,2206125,Sar-E-Pul,3,Gosfandi,1,Alghan Village,22,Building,6
66.46556373000003,36.030071730000024,1,Uzbekya Larak Mosque,2206126,Sar-E-Pul,2,Gosfandi,1,Larak Uzbekya,22,Village,6
66.52322972000005,35.381854550000064,3,Khormatakht Madrassa,2207096,Sar-E-Pul,4,Balkhab,1,Khormatakht,22,Building,7
64.64632327000002,34.632523100000036,4,Dahna Do-Abi,2301019,Ghor,6,Chighcheran,2,Aab Kalan,23,Village,1
65.48174425000006,34.522062300000066,3,Badgah Showech,2301020,Ghor,5,Chighcheran,2,Badgah,23,Village,1
64.85337765000001,34.528025150000076,2,Plal Gorgi Village Mosque,2301030,Ghor,4,Chighcheran,2,Plal Gorgi Village,23,Building,1
64.94832252000002,34.62829209000004,2,Chashma Kaj Mosque,2301041,Ghor,3,Chighcheran,1,Chashma Kaj,23,Village,1
65.78807713000002,35.00158748000006,2,Khema Safid Mosque,2301042,Ghor,3,Chighcheran,1,Khel Azam,23,Village,1
65.79939867000006,34.439404970000034,1,Darwaza Mosque,2303048,Ghor,2,Dawlatyar,1,Darwaza,23,Village,3
65.10760991000005,35.104819250000034,2,Korpai School,2304070,Ghor,4,Char Sada,2,Korpai,23,Building,4
65.54864266000003,33.711682930000045,2,Petaab School,2305131,Ghor,3,Pasaband,1,Pitab,23,Village,5
64.55199495000004,34.36338565000004,1,Ostwa Primary School,2306088,Ghor,2,Shahrak,1,Ostwa,23,Village,6
66.51379602,34.39017549000003,2,Sarqal Talkhak School,2307149,Ghor,3,Lal Wa Sarjangal,1,Sarqal,23,Village,7
66.38217596000001,34.33006921000001,2,Dahan Sarkhak School,2307150,Ghor,3,Lal Wa Sarjangal,1,Dahan Sarkhak Bala,23,Building,7
65.97820665000005,34.595073480000025,2,Kham Shor School,2307160,Ghor,3,Lal Wa Sarjangal,1,Dahan Kham Shor Village,23,Building,7
66.09671798000002,33.848072190000025,3,Jaraf Mosque,2401002,Daykundi,6,Nili,3,Jaraf,24,Building,1
66.72782011000002,33.540258650000055,1,Chochan Mosque,2402026,Daykundi,2,Shahristan,1,Chochan,24,Building,2
66.68482688000003,33.66619243000002,1,Jangalak Mosque,2402027,Daykundi,2,Shahristan,1,Jangalak,24,Building,2
66.03010872000003,33.41330023000005,1,Bazar Beri School,2403106,Daykundi,3,Gizab,2,Markaz Bazar Beri,24,Building,3
66.22287357000002,33.419344920000064,1,Nikozai Village Mosque,2403116,Daykundi,2,Gizab,1,Nikozai Village,24,Village,3
66.45378844000003,34.093284640000036,1,Sar Tala Madrassa,2404038,Daykundi,2,Ishterlai,1,Sar Tala,24,Building,4
66.23761623000004,34.045220820000026,2,Dahan Deh Yak Mosque,2404039,Daykundi,3,Ishterlai,1,Shikhmeeran,24,Building,4
66.12879669000004,33.977945580000025,2,Bareek Mosque,2404048,Daykundi,4,Ishterlai,2,Bareek Siyah Dara,24,Building,4
66.28076953000003,34.06943381000006,2,Qochanqi Madrassa,2404049,Daykundi,3,Ishterlai,1,Qochanqi,24,Building,4
65.64106826000004,33.72224108000003,1,Khak Faqeer Mosque,2405102,Daykundi,2,Khedir,1,Khak Faqeer,24,Building,5
65.90498937000005,33.98579363000003,1,Shinya Jalil Pasi Band Mosque,2405103,Daykundi,2,Khedir,1,Pasi Band,24,Building,5
66.78462218000003,33.811710620000035,3,Tagab Mosque,2407145,Daykundi,4,Miramor,1,Tagab,24,Building,7
65.74558959000005,34.25257783000004,2,Aral Mosque,2408081,Daykundi,3,Sang-E-Takht,1,Aral,24,Building,8
65.81813199000001,34.13573285000005,2,Shinya Qala Mosque,2408082,Daykundi,3,Sang-E-Takht,1,Shinya Qala,24,Building,8
65.72694391400003,33.284490898000044,2,Sang Shahrak Mosque,2409061,Daykundi,3,Kejran,1,Sang Shahrak,24,Building,9
65.76021905000003,33.34780243000004,2,Gharenj Menbar,2409062,Daykundi,3,Kejran,1,Gharenj,24,Building,9
65.88982014000003,32.66388402000006,3,Kotwal High School,2501013,Urozgan,5,Tirinkot,2,Kotwal,25,Building,1
65.86527136000005,32.643139660000024,3,Charamgar Secondary School,2501014,Urozgan,5,Tirinkot,2,Charamgar,25,Building,1
66.72908773000005,32.94638287000001,3,Matak Khan Village High School,2505027,Urozgan,6,Khas Urozgan,3,Matak Khan Village,25,Building,5
66.76525269000005,33.09478980000005,4,Marghonde School,2505028,Urozgan,7,Khas Urozgan,3,Nawa Sultan Mohammad Village,25,Village,5
66.89866040000003,32.10248597000003,3,Provincial Hospital,2601004,Zabul,5,Qalat,2,Qalat,26,Building,1
67.45446590000005,32.551046110000044,4,Bazargan School,2606011,Zabul,5,Shah Joi,1,Bazargan,26,Building,6
67.42453162000002,32.61850178,2,Ghulam Rabat Maland School,2606012,Zabul,3,Shah Joi,1,Ghulam Rabat,26,Building,6
65.70525874000002,31.609774920000053,1,Sardar Madad School,2701025,کندهار,7,Kandahar,6,D02 - Nahia 2,27,Building,1
65.71256519000005,31.619437029999993,6,Taimor Shahi High School,2701029,کندهار,13,Kandahar,7,D04 - Nahia 4,27,Building,1
65.42165344000004,31.50708093,3,Haji Abdullah Khan School,2704187,کندهار,5,Panjwayee,2,Safid Rawan,27,Building,4
66.72547273000002,31.569464000000018,2,Karam Khel Clinic,2708248,کندهار,5,Arghistan,3,Karam Khel,27,Village,8
66.41246930000003,31.596593700000025,2,Shna Khata School,2708249,کندهار,3,Arghistan,1,Shna Khata,27,Village,8
66.39523497000003,31.00704971000004,4,Mukhabirato Markaz,2711204,کندهار,6,Spin Boldak,2,Awami Camp,27,Building,11
66.38543885000006,31.02093966000004,4,Haji Nemat Oil Stioation,2711214,کندهار,6,Spin Boldak,2,Speen Boldak,27,Building,11
66.39761449000007,30.99615159000005,4,Ahmad Shah Rooms,2711215,کندهار,4,Spin Boldak,0,Wesh,27,Building,11
66.37090884000007,30.933025450000045,4,Margha Khaima,2711226,کندهار,6,Spin Boldak,2,Zikriya Village,27,Village,11
66.17813304000002,32.37174559000004,2,Haji Abdul Haleem Mosque,2713259,کندهار,3,Miyanishin,1,Zamto Village,27,Village,13
65.72264728000003,31.57694052000004,4,Karz School,2717013,کندهار,7,Dand,3,D06 - Nahia 6,27,Village,17
65.75725788900006,31.425718679000028,2,Haji Talib Aka Private House,2718241,کندهار,4,Takhta Pul,2,Ishaaqzo Village,27,Village,18
65.75313877000005,36.67715075000005,4,Agriculture Department,2801016,Jawzjan,6,Sheberghan,2,D04 - Nahia 4,28,Building,1
65.85990180000003,36.75015264000005,3,Mesr Abad High School,2801017,Jawzjan,5,Sheberghan,2,D04 - Nahia 4,28,Building,1
65.63635388000003,36.717175270000034,1,Taghan Secondary School,2802114,Jawzjan,2,Khwaja Dukoh,1,Lab Jar Taghan,28,Building,2
66.10151055000004,36.86502639,3,Alili Boys High School,2803115,Jawzjan,4,Khanaqa,1,Khanqa,28,Building,3
65.39160804000004,36.088781290000036,4,Qosh Tapa High School,2805089,Jawzjan,7,Qush Tepa,3,Qosh Taba,28,Building,5
66.22461831000001,36.95694020000006,1,Alam Lek Secondary School,2809065,Jawzjan,2,Mardyan,1,Alam Lek Village,28,Building,9
65.44780484000005,35.959763200000026,2,Imam Bukhari School,2811098,Jawzjan,3,Darzab,1,Sardara Village,28,Building,11
65.53609168000007,36.05707882000005,1,Aaq Bolaq School,2811099,Jawzjan,2,Darzab,1,Aaq Bolaq,28,Village,11
65.37572699400002,35.97944763800005,1,Turkman Qadoq School,2811108,Jawzjan,2,Darzab,1,Turkman Qadoq,28,Building,11
65.50671434,36.01326304000001,1,Qara Yaghach Mosque,2811109,Jawzjan,2,Darzab,1,Qara Yaghach Village,28,Village,11
64.83021521000003,35.89757320000007,3,Injelad High School,2902030,Faryab,5,Pashtun Kot,2,Injelad,29,Village,2
64.85209583000004,35.86811398000002,2,Alaika Bala Mosque,2902031,Faryab,3,Pashtun Kot,1,Alaika Bala,29,Village,2
64.82441000000004,35.779056260000054,2,Awraz Bala Pogani Mosque,2902040,Faryab,3,Pashtun Kot,1,Awraz Bala Pogani,29,Village,2
64.74712046000006,35.87123540000004,1,Pasha Khan Mosque,2902041,Faryab,2,Pashtun Kot,1,Pasha Khan,29,Village,2
65.20373789000006,35.70794478000003,3,Dong Qala Girls High School,2908128,Faryab,5,Gurziwan,2,Dong Qala,29,Building,8
65.22545202,35.62563310000006,3,Dara-E-Shakh Girls School,2908129,Faryab,4,Gurziwan,1,Dara-E-Shakh,29,Building,8
64.55066330000004,35.26307313000006,1,Bar Ghar Mosque,2910113,Faryab,2,Kohistan,1,Ze Murad Village,29,Building,10
65.09946847000002,36.95328625000006,1,Yousuf Andkhoy High School,2912194,Faryab,3,Qurghan,2,Namazgah Kagar,29,Building,12
65.09404014000005,36.89556330000003,3,Mir Abad Boys High School,2912195,Faryab,5,Qurghan,2,Mir Abad,29,Building,12
64.36087325000004,31.582925660000058,5,Lashkargah Cinema,3001002,Helmand,5,Lashkargah,0,D02 - Nahia 2,30,Building,1
64.32833260000005,31.656054120000054,3,Bushran School,3001025,Helmand,5,Lashkargah,2,Bushran Village,30,Building,1
64.35548614000002,31.672517320000033,2,Sayedano School Babaji,3001026,Helmand,4,Lashkargah,2,Sayedano Village,30,Building,1
64.23489396000005,31.678783500000044,4,Chah Mirza Mosque,3002084,Helmand,4,Nad Ali,0,Chah Mirza,30,Village,2
64.33267896000005,31.54296002000004,4,Ahmad Shah Mosque,3003089,Helmand,4,Nawa-E-Barakzayi,0,Ainak,30,Village,3
64.57349660000004,31.817531830000036,0,Gereshk Hospital,3004040,Helmand,4,Nahr-E-Saraj,4,Gereshk,30,Building,4
64.56650888000006,31.825770700000074,5,Rawoof Khan Shila Mosque,3004041,Helmand,6,Nahr-E-Saraj,1,Gereshk,30,Building,4
64.59012291000003,31.829722790000044,4,Mirza Khan Building,3004052,Helmand,4,Nahr-E-Saraj,0,Deh Adam Khan,30,Village,4
64.76907032000007,31.923015280000048,2,Haidar Abad School,3004053,Helmand,4,Nahr-E-Saraj,2,Haidar Abad,30,Village,4
64.83882306000002,32.073654740000045,7,Hashim Sarwani School,3008135,Helmand,7,Sangin Qala,0,District Compound,30,Building,8
65.06407084000004,32.27225909000001,4,Kajaki Sufla School,3010147,Helmand,5,Kajaki,1,Kajaki Sufla,30,Village,10
64.13826680000004,31.528183990000027,3,Karez Sadi School,3014063,Helmand,4,Marja,1,Karez Sadi,30,Village,14
64.12317991000002,31.52388623000007,2,Wakeel Mohammad Ikhlas School,3014064,Helmand,3,Marja,1,Marja,30,Village,14
63.04089596000005,34.922159430000065,2,Aaghak School,3102039,Badghis,4,Ab Kamari,2,Aaghak,31,Building,2
62.94188233000004,34.84714613000002,2,Zard Koja High School,3102040,Badghis,3,Ab Kamari,1,Zard Koja,31,Building,2
63.29345123000005,35.05673726000001,1,Meeranzai Mosque,3103024,Badghis,2,Muqur,1,Meeranzai,31,Village,3
63.29137085000005,35.03065829000007,2,Zad Ali High School,3103025,Badghis,3,Muqur,1,Zad Ali,31,Building,3
63.51699531000002,34.68149811000004,1,Boya Kadank School,3104060,Badghis,2,Qadis,1,Boya Kadank,31,Building,4
63.49697119000004,34.75106535000001,1,Khwaja Ha-E- Shur Aab Village,3104061,Badghis,2,Qadis,1,Khwaja Ha-E-Shue Aab,31,Building,4
63.461936660000035,34.86982249000003,2,Langari Sharif High School,3104070,Badghis,3,Qadis,1,Langar-E- Sharif,31,Building,4
63.327257840000044,35.58339253000001,0,Murghab Clinic,3105148,Badghis,3,Bala Murghab,3,Murghab,31,Building,5
63.35322119000004,35.56169168,1,Qabchaq Kapa Baba School,3105189,Badghis,2,Bala Murghab,1,Qabchaq Kapa Baba,31,Building,5
64.15292252000003,35.062599530000035,3,Char Taq School,3106089,Badghis,4,Jawand,1,Char Taq,31,Building,6
63.831311110000044,35.73696666000004,2,Aabgarmak,3107143,Badghis,3,Ghormach,1,Aabgarmak,31,Village,7
62.21653594000002,34.330875120000016,6,Hatefi High School,3201007,Herat,11,Herat,5,D04 - Nahia 4,32,Building,1
62.25883597000005,34.35066971000001,7,Fath Now Abad High School,3201017,Herat,13,Herat,6,D11 - Nahia 11,32,Building,1
62.08016484000005,34.32117474000003,2,Tallab Mosque,3202052,Herat,3,Enjil,1,Tallab Village,32,Building,2
62.05746076000007,34.344221620000035,2,Rawashan High School,3202053,Herat,3,Enjil,1,Khirdozan Village,32,Building,2
62.278912700000014,34.23385281,2,Khwaja Mohammad Kanjani High School,3203090,Herat,3,Guzara,1,Seyawshan Village,32,Building,3
62.18977716000005,34.27267880000003,2,Nagahan High School,3203091,Herat,3,Guzara,1,Nagahan Village,32,Building,3
62.358651450000046,34.25091030000001,1,Kol Khurma Primary School,3203111,Herat,2,Guzara,1,Kal Khurma Village,32,Building,3
62.13933216000002,33.932828040000054,3,Gul Hazar  Primary School,3203113,Herat,4,Guzara,1,Gul Hazar,32,Village,3
62.840891350000035,34.51827273,3,Mirzabahar School,3204160,Herat,5,Karrukh,2,Mirzabahar Villag,32,Building,4
62.92677726000002,34.51910858000005,2,Badamto School,3204161,Herat,4,Karrukh,2,Badamto Village,32,Building,4
61.911250490000015,34.39240304000003,2,Deh Sorkh Primary School,3205265,Herat,3,Zendajan,1,Deh Sorkh,32,Building,5
61.987165130000044,34.28853284000006,2,Kabotar Khan School,3205266,Herat,3,Zendajan,1,Kabotar Khan,32,Building,5
62.09193639000004,34.90016819000003,3,Hafto School,3207172,Herat,4,Kushk (Rubat-E-Sangi),1,Hafto Sofla Village,32,Building,7
61.59068994000005,34.36766928,1,Now Abad School,3211453,Herat,2,Ghoryan,1,Barna Bad,32,Village,11
61.487411220000055,34.33160095000004,1,Mawlawe Seraj Mosque,3211454,Herat,2,Ghoryan,1,Mahal-E- Taheryan,32,Village,11
61.09678222000005,34.71274240000001,2,Bunyad Primary School,3213238,Herat,4,Kohsan,2,Bunyad Village,32,Village,13
62.141565800000066,33.27652779000002,1,Shir Abad Mosque,3214310,Herat,2,Shindand,1,Khaifan Duowm,32,Building,14
63.141776670000056,33.734001750000054,4,Kashak Khak Mosque,3215352,Herat,5,Fersi,1,Shelah,32,Village,15
63.10249105000007,33.70928210000003,1,Shura-E- Ankishafi,3215362,Herat,2,Fersi,1,Dahn-E-Khob Aab,32,Village,15
63.50490736000003,34.36923437000004,1,Arwej School,3216396,Herat,2,Chisht-E-Sharif,1,Arwej,32,Building,16
62.13511298000001,32.41154281000004,3,Girls High School,3301014,Farah,4,Farah,1,Qala-E-Zaman,33,Building,1
61.385583770000025,32.30081235000003,1,Kalatah Shirdel Mosque,3304073,Farah,2,Qala-E-Kah,1,Kalata Shirdel,33,Building,4
61.25651040000006,32.23943038000002,2,Jumaa Ali  Mosque,3304074,Farah,3,Qala-E-Kah,1,Juma Ali,33,Building,4
61.6102524,32.13212975000002,2,Keen High School,3305085,Farah,3,Shib Koh,1,Keen Village,33,Building,5
63.66244498000002,32.61062311000005,2,Qala Kohna Girls Primary School,3310168,Farah,3,Gulistan,1,Qala-E-Kohna,33,Village,10
63.53866753000003,33.15846990000004,2,Nezagan Primary School,3311191,Farah,3,Pur Chaman,1,Nezagan,33,Building,11
63.59038846000003,33.301025710000005,1,Gerd Khola Mosque,3311192,Farah,2,Pur Chaman,1,Gerd Khola,33,Building,11
63.52479168000005,33.323806130000015,1,Kesht Baj Mosque,3311202,Farah,2,Pur Chaman,1,Kesht Baj,33,Building,11
62.060000000000045,30.27944444000008,2,New School,3404021,Nimroz,3,Char Burjak,1,Char Burjak District Center,34,Building,4
62.276944440000065,30.199444440000022,2,Khajo School,3404022,Nimroz,4,Char Burjak,2,Khajo,34,Building,4
63.00438112000004,31.67311151000005,2,Dewalak School,3405041,Nimroz,4,Khashrod,2,Dewlak,34,Village,5
62.88170446000002,31.629576790000012,2,Lowkhi Village School,3405042,Nimroz,3,Khashrod,1,Lowkhi Village,34,Village,5
63.157841350000055,31.999129300000035,1,Astawi Village,3406051,Nimroz,2,Delaram,1,Astawi Village,34,Village,6
69.16803187000002,34.51050534000004,2,Imam-E-Baqir Mosque,0101017,Kabul,3,Kabul-D01,1,Hazara Ha Village,1,Building,1
69.14053930000004,34.53089081000006,1,Omar Farooq Mosque,0101027,Kabul,2,Kabul-D02,1,Kart-E-Parwan,1,Building,1
69.17595515000004,34.522924590000045,4,Istiqlal High School,0101028,Kabul,7,Kabul-D02,3,Istiqlal High School,1,Building,1
69.14007834000003,34.52230063000007,4,Jamal Menah 13Th Number Secondary School,0101036,Kabul,8,Kabul-D03,4,Kart-E-Sakhi,1,Building,1
69.14336010000004,34.53468429000003,3,Amir Shir Ali Khan Secondary School,0101055,Kabul,6,Kabul-D04,3,Kart-E-Parwan,1,Building,1
69.10171383000002,34.51777853000004,3,Imam-E-Hussain Mosque,0101075,Kabul,5,Kabul-D05,2,Dewan Begi,1,Building,1
69.07425211000002,34.53045618000002,1,Ayub Saber Mosque,0101076,Kabul,3,Kabul-D05,2,"Naw Abad, Qargha",1,Building,1
69.05832900000006,34.528657320000015,1,Shaheed Mosque,0101085,Kabul,2,Kabul-D05,1,Wardakeha Village,1,Building,1
69.10530277000001,34.52456944000002,5,Mir Ghulam Ghubar High School,0101094,Kabul,9,Kabul-D05,4,Spin Kalai,1,Building,1
69.11074710000005,34.48831938000004,4,Char Qala High School,0101095,Kabul,8,Kabul-D06,4,Chahar Qala,1,Building,1
69.11438850000006,34.47169386000005,4,Qala-E-Bakhtiar High School,0101104,Kabul,8,Kabul-D06,4,Naw Abade Qala-E-Bakhtiar,1,Building,1
69.11760886000005,34.50436297000004,3,Abu Zar Ghafari Mosque,0101114,Kabul,5,Kabul-D06,2,Pul-E-Sukhta,1,Building,1
69.15752941000004,34.499441780000026,4,Khushhal Khan High School,0101125,Kabul,9,Kabul-D07,5,Chehel Seton Road,1,Building,1
69.13273120000007,34.445275060000014,4,Ghazi Abdullah High School,0101134,Kabul,7,Kabul-D07,3,Qala-E-Asfandiar,1,Building,1
69.22431463000002,34.486344410000065,4,Zabihullah Esmati High School,0101151,Kabul,8,Kabul-D08,4,200 Family,1,Building,1
69.23216671000004,34.50328595000007,4,Omar Farooq Mosque,0101161,Kabul,5,Kabul-D08,1,"Tapa-E-Dostikhel, Kart-E-Naw",1,Building,1
69.20062856000003,34.51086587000001,3,Shah Shaheed Khas Secondary School,0101171,Kabul,5,Kabul-D08,2,Shah Shaheed Khas,1,Building,1
69.22315492000006,34.55352545000004,3,Khwaja Rawash Secondary School,0101177,Kabul,6,Kabul-D09,3,Khwaja Rawash,1,Building,1
69.23340488000005,34.54707338000003,3,Qabil Bai High School,0101186,Kabul,4,Kabul-D09,1,Qabil Bai,1,Building,1
69.20722222000003,34.55055555000005,2,Mansoor Helaj Mosque,0101187,Kabul,3,Kabul-D09,1,Qala-E-Wakil,1,Building,1
69.18422215000001,34.55779288000007,3,Chahar Qala-E-Wazirabad Secondary School,0101202,Kabul,6,Kabul-D10,3,Chahar Qala,1,Building,1
69.16929489000005,34.54167844000004,3,Zarghona Girls High School,0101211,Kabul,7,Kabul-D10,4,Qala-E-Fathullah,1,Building,1
69.17337316000003,34.53343192000004,3,Ministry Of Women Affairs,0101222,Kabul,5,Kabul-D10,2,Shahr-E-Naw,1,Building,1
69.11994444000001,34.57159444000005,3,Bibi Hawa Secondary School,0101232,Kabul,7,Kabul-D11,4,Golaye-E-Park,1,Building,1
69.13911731000006,34.58920671000004,5,Abdul Qader Bedil High School,0101241,Kabul,10,Kabul-D11,5,Proja-E-Jadid,1,Building,1
69.32536897000004,34.51862371000003,3,Ahmad Shah Baba Girls High School,0101498,Kabul,6,Kabul-D12,3,"Block 8, Ahmad Shah Baba Mina",1,Building,1
69.06811956000004,34.49591444000002,2,Hanefi Mosque,0101276,Kabul,3,Kabul-D13,1,Qala-E-Dogh Abad,1,Building,1
69.06793094000004,34.478184130000024,3,Imam-E-Mehdi Mosque,0101499,Kabul,5,Kabul-D13,2,Shahrak-E-Mahdia,1,Building,1
69.15691199000007,34.57974199000006,5,Mohammad Faqer Ferozi High School,0101293,Kabul,9,Kabul-D15,4,Hesa Sewom-E-Khair Khana,1,Building,1
69.15124166000001,34.56755277000006,3,Saad Ibne Weqas Mosque,0101302,Kabul,5,Kabul-D15,2,Lab-E-Jar,1,Building,1
69.17083333000002,34.57472222000006,3,Hazrat-E-Omer Farooq Mosque,0101503,Kabul,5,Kabul-D15,2,Tapa-E- Khwaja Bughra,1,Building,1
69.20209908000001,34.52961219000007,4,Nazo Ana Secondary School,0101319,Kabul,7,Kabul-D16,3,First Makroryan,1,Building,1
69.08769271000003,34.58477133,7,17Th Nahia Office,0101327,Kabul,13,Kabul-D17,6,Sar-E-Kotal Khair Khana,1,Building,1
69.40074647000004,34.563625270000024,3,Sharif Gul Said Khan Mosque,0101509,Kabul,7,Kabul-D21,4,Malwari Ghundi,1,Building,1
68.95739059000002,34.59023388000002,3,12 Imam Clinic,0102405,Kabul,4,Paghman,1,Dara-E-Pashaye,1,Building,2
68.96768913000002,34.591155480000026,3,Hazrat-E-Usman Secondary School,0102406,Kabul,4,Paghman,1,Dara-E-Zargar,1,Building,2
69.00010640000004,34.61460810000005,2,Sumuchak Primary School,0102416,Kabul,3,Paghman,1,Smochak Village,1,Building,2
69.30288190000003,34.48934664000005,2,Hussain Khel High School,0104455,Kabul,4,Bagrami,2,Hossain Khel,1,Village,4
69.23632106000005,34.59919574,2,Deh Yahya High School,0105466,Kabul,3,Dehsabz,1,Deh Yahya,1,Building,5
62.40014251000007,33.50753696000001,1,Nigl Mosque,3209286,Herat,2,Adraskan,1,Nigl,32,Building,9
68.65365641000004,34.40455188000002,1,Sahak School,0402145,Wardak,2,Nerkh,1,Sahak,4,Village,2
68.69763835000002,34.306807250000055,2,Boys And Girls School,0402155,Wardak,3,Nerkh,1,Tukarak,4,Village,2
62.19989236000003,33.29015061000004,2,Abdullah Khan Mosque,3214311,Herat,3,Shindand,1,Deh Mirza Qasem,32,Building,14
69.03930845000006,34.70510406000003,4,Behzadi Clinic,0106387,Kabul,6,Shakar Dara,2,Behzadi,1,Building,6
69.22710172000005,34.39277839000002,2,Qeshlaq Secondary School,0107431,Kabul,4,Musahi,2,Saied Khel Muien Khel,1,Village,7
69.10091216000005,34.76619333000005,1,Mashwani School,0108335,Kabul,2,Mir Bacha Kot,1,Mashwani,1,Building,8
69.40306692000004,34.35659404000003,1,Bar Malang Mosque,0109441,Kabul,2,Khak-E-Jabar,1,Bar Malang,1,Building,9
69.18374177000001,34.77997574000006,2,Aqa Sarai School,0110356,Kabul,3,Kalakan,1,Aqa Sarai Village,1,Building,10
69.03787235000003,34.79576142000005,2,Qala-E-Chinar Mosque,0112349,Kabul,4,Farza,2,Qala-E-Chinar,1,Building,12
69.17097601000005,34.86884415000001,2,Aka Khel Madrassa,0114359,Kabul,4,Qara Bagh,2,Aka Khel Village,1,Village,14
69.18955338000005,34.85154344000005,2,Kariz Mir Mosque,0114370,Kabul,3,Qara Bagh,1,Kariz Mir,1,Building,14
69.72876684000002,34.583154950000015,3,Surubi Clinic,0115483,Kabul,6,Surubi,3,Shahrak,1,Building,15
69.36258447000003,35.048791700000024,4,Reg Rawan Girls School,0201003,Kapisa,5,Mahmudi Raqi,1,Regerawan,2,Building,1
69.34715295000005,35.02265834000007,2,Abdul Malik Mosque,0201013,Kapisa,3,Mahmudi Raqi,1,Kakari,2,Building,1
69.35782903000005,35.08899811000001,3,Mohammad Tahir Shaheed School,0202023,Kapisa,4,Hissa-E-Duwumi Kohistan,1,Qala-E-Now,2,Building,2
69.29739847000006,35.13943457000004,3,Sheer Khan Khel Haqania Madrasa,0204033,Kapisa,4,Hissa-E-Awali Kohistan,1,Sheer Khan Khel,2,Building,4
69.60919913000002,35.03061730000006,1,Badakhshi Girls School,0205047,Kapisa,2,Nijrab,1,Badakhshi,2,Building,5
69.72454120000002,35.02936484000001,1,Zekria,0205058,Kapisa,3,Nijrab,2,Puchghan,2,Village,5
69.17303043000003,35.02094994000001,3,Sadiqi High School,0301002,Parwan,5,Charikar,2,Charikar,3,Building,1
69.16602488000004,35.03773149000005,4,Hofian Sharif Secondary School,0301012,Parwan,6,Charikar,2,Hofian-E-Sharif,3,Building,1
69.14220418500007,34.91367478800003,2,Khala Zaye Mosque,0301023,Parwan,3,Charikar,1,Khalazaye,3,Village,1
69.20060466000005,34.939567260000025,2,Qala-E- Dasht Rabat Girls School,0302107,Parwan,3,Bagram,1,Dasht-E-Rabat,3,Building,2
69.22725592000005,34.95787010000003,3,Darul Olum Mehdi And Shahr-E-Now Mosque,0302118,Parwan,4,Bagram,1,Shahr-E-Naw Ghulam Ali,3,Building,2
69.21415225000003,35.223578540000055,3,Salang Boys High School,0306063,Parwan,4,Salang,1,Bagh-E-Maidan,3,Building,6
69.39375186000005,34.85673345000003,1,Mula Ahmad Khel Mosque,0308148,Parwan,2,Kohi Safi,1,Mula Ahmad Khel,3,Building,8
68.63757090000006,34.83659194000004,1,Shaheed Ali Dost High School,0309138,Parwan,2,Surkhi Parsa,1,Dahan-E-Naik,3,Building,9
68.35918920000005,34.92257249000003,1,Dahan-E-Botyan Tent,0310128,Parwan,2,Shaykh Ali,1,Dahan-E-Botyan Village,3,Village,10
68.60811769,34.99029931000004,1,Babor Secondary School,0310129,Parwan,2,Shaykh Ali,1,Babor Payan,3,Village,10
68.81902003000002,34.35643363,3,Ibrahim Khel Clinic,0401007,Wardak,4,Maydan Shahr,1,Ibrahim Khel,4,Village,1
68.68162351000005,34.350098749999994,1,Imamuddin House,0402148,Wardak,2,Nerkh,1,Femal Clinic Gaghundi,4,Village,2
68.90840757000005,34.34218988,2,Hajan Village Mosque,0402157,Wardak,3,Nerkh,1,Hajan Village,4,Village,2
68.81658475000005,34.257415160000036,2,Mushk-E-Aalam School,0402158,Wardak,3,Nerkh,1,Andar,4,Village,2
68.57456538000007,34.545760620000046,2,Bibi Ayesha Sedeqa Secondary School,0403022,Wardak,3,Jalrez,1,Yadgar Village,4,District,3
