id,name,distId,provId,lon,lat,ps_total,ps_male,ps_female
1306025,Usman Khel Mosque,1306,13,69.42953335,33.65318929,2,2,0
1306035,Khan Khel School,1306,13,69.48302024,33.66387495,3,2,1
1310162,Sulaiman Khel Mosque,1310,13,69.79795435,33.75059842,4,4,0
1310163,Manda Khel High School,1310,13,69.8001322900001,33.76896251,4,0,4
1312152,Toshnak School,1311,13,69.6303381800001,33.7156082600001,5,4,1
1313049,Wacha Alagadi School,1311,13,69.51321941,33.8294944400001,2,2,0
1401038,Badsha Wali Hojra,1401,14,69.9933246200001,33.3639194400001,4,3,1
1408053,Tori Awbo Mosque,1408,14,70.21185613,33.3443832400001,4,2,2
1504035,Kotki Village Mosque,1504,15,71.00861111,34.7394444400001,3,2,1
1514088,Senzo Village Mosque,1514,15,70.74947696,34.6320833400001,4,2,2
1608069,Pasigram Village Mosque,1608,16,71.19673235,35.7531751000001,2,1,1
1608070,Ganjolok Shal,1608,16,71.24670768,35.79249954,3,2,1
1902117,Gharo Qeshlaq High School,1902,19,68.837517,36.6485806,6,4,2
1902118,Amir Mohammad Shinwari Mosque,1902,19,68.8338495400001,36.65961796,3,2,1
1904155,Wadan Kalai Secondary School,1904,19,69.15790724,36.6458190000001,2,1,1
1904156,Zangi Say Primary School,1904,19,69.12034998,36.44235409,2,1,1
1905069,Ismail Qashlaq Secondary School,1905,19,68.97763517,37.1792380900001,4,3,1
1905070,Hechkalai School,1905,19,69.03041795,37.1883554,4,2,2
1906194,Qara Ghoshi Pashtonia Mosque,1906,19,69.2532602300001,36.92924731,2,1,1
2101003,Mazar Municipality Office,2101,21,67.11483468,36.70713745,5,3,2
2101004,Ghazi Amanullah High School,2101,21,67.08633998,36.7203425000001,6,3,3
2101012,Tajrobawi High School,2101,21,67.1084655500001,36.72025632,5,3,2
2101013,Maqsoodullah Shaheed School,2101,21,67.12905292,36.72233349,4,2,2
2101027,Ghulam Rasool Sanaye School,2101,21,67.1248102100001,36.70763616,4,2,2
2101028,Torabi School,2101,21,67.1018591000001,36.6709933400001,5,2,3
2101032,Setara High School,2101,21,67.1332855900001,36.71709725,6,3,3
2101033,Bukhdi Boys Secondary School,2101,21,67.11715675,36.72676785,7,4,3
2102064,Abul Motee Balkhi School,2102,21,67.03688461,36.728974126,5,3,2
2102065,Mohammad Yosuf Khairkhowah High School,2102,21,67.0646792,36.7233015300001,4,3,1
2108216,Paloo Zolai School,2108,21,66.7941498700001,36.65496218,3,2,1
2108217,Emam Sahib Awal School,2108,21,66.5120129800001,36.66181372,2,1,1
2205108,Shahr-E-Kuhna Takzar Boys Secondary School,2205,22,66.41758237,35.94983207,4,2,2
2205109,Baharak Village Mosque,2205,22,66.41060503,35.89590492,2,1,1
2306094,Yaka Bed School,2306,23,64.2101637200001,34.12161796,2,1,1
2401006,Mesh Sufla Mosque,2401,24,66.10617947,33.7688089,4,1,3
2407149,Darghala Charkh Mosque,2407,24,66.62556738,33.8779977300001,3,2,1
2407150,Bazar Joz Mosque,2407,24,66.59453082,33.87668855,3,2,1
2504033,Haidar Village Madrassa,2504,25,65.56314855,32.93305461,5,4,1
2504034,Najo Shah Mashhad Mosque,2504,25,65.5389725,32.92390702,4,3,1
2907101,Sufi Qala Boys School,2907,29,64.2438173,35.69913375,2,1,1
2907102,Khwaja Hai Borghan Mosque,2907,29,64.35044185,35.65963422,3,1,2
3001006,Hashim Khan Mosque,3001,30,64.35624179,31.62303349,5,0,5
3001007,Lashkar Bazar Sharqi Primary School,3001,30,64.41074655,31.5899107700001,6,6,0
3207194,Chel Dukhtar Duowm Mosque,3207,32,62.30583333,35.11873888,2,0,2
3210422,Galla Chaghar Paheen Zananah- Mosque,3210,32,62.7778488700001,34.74678328,2,0,2
3210423,Nazdik-E- Chah  Khwaja Alkhand School,3210,32,62.75171565,34.85568178,5,3,2
3212381,Rubat-E-Akhond Zanana Girls School,3212,32,62.960740355,34.269616904,2,0,2
3212382,Chenaran Boys School,3212,32,62.99349364,34.27262512,3,3,0
3216390,Sar Tagab Mosque,3216,32,63.7404864800001,34.35460399,2,1,1
3216391,Kabotar Khan Mosque,3216,32,63.7161288600001,34.33191717,2,1,1
3216400,Bagh-E-Besmellah Open Space,3216,32,64.0544888800001,34.47076111,2,1,1
3216401,Bagh-E-Haji Mohammad Rahim Open Space,3216,32,63.98197222,34.29294722,2,1,1
3311206,Ejan Mosque,3311,33,64.12575186,32.98412754,2,1,1
101047,Rabia Balkhi High School,101,1,69.14718442,34.50859433,5,3,2
101154,Shahrak-E-Talaie Mosque,101,1,69.21789959,34.51318195,5,3,2
301036,Masoud Buzurg High School,301,3,69.09197061,34.95031483,3,2,1
802024,Hasarak Mosque,802,8,69.5024826000001,35.23199563,2,1,1
802025,Marshtan Mosque,802,8,69.4860614500001,35.25798656,2,1,1
901012,Khwaja Kamal Wali School,901,9,68.6807276900001,35.98081719,5,3,2
1111193,Bilandghan Village Mosque,1111,11,68.00904024,33.4184891400001,3,2,1
1111194,Sultan Mahmood Ghaznawi High School,1111,11,68.1018076600001,33.2008239400001,2,2,0
1715157,Takya High School,1715,17,70.08185905,36.84113937,3,2,1
1715158,Namazgah School,1715,17,70.1460952900001,36.76795245,3,2,1
1809057,Shahrwan Bagh Abdul Shakoor,1809,18,69.3984044270001,37.055228244,2,1,1
1809058,Saaf Qarooq School,1809,18,69.3644,37.03369,2,1,1
1904174,Arab Qadaq School,1904,19,69.1236111100001,36.53083333,2,1,1
1904175,Lala Kai Secondary School,1904,19,69.15901857,36.51872131,3,2,1
2003078,Ghazi Mard Primary School,2003,20,68.0369381500001,35.95907792,3,2,1
2003079,Sayed Jamaluddin High School,2003,20,68.05764523,35.99673877,4,3,1
2101036,Hashim Barat High School,2101,21,67.10356925,36.7236746,9,5,4
2101037,Naw Bahar School,2101,21,67.0962043,36.72754175,6,3,3
2306074,Kamanj School,2306,23,64.3645081700001,34.3546592000001,3,1,2
2306075,Sar Chashma School,2306,23,64.41972424,34.1323008300001,3,1,2
2307163,Shorqal School,2307,23,66.58148841,34.5571816500001,2,1,1
2307164,Sare Kamran Mosque,2307,23,66.3026018200001,34.6433047400001,2,1,1
2310198,Deh Sheer Secondary School,2310,23,63.7032757200001,33.64586356,3,2,1
2406132,Komi Mosque,2406,24,65.77892404,33.6858346700001,3,2,1
2406133,Mozarmi Mosque,2406,24,65.66079644,33.54036601,3,2,1
2703079,Mandahsar School,2703,27,65.8536799,31.54549648,5,4,1
2703080,Khosh Aab School,2703,27,65.81251955,31.50412204,4,3,1
2907084,Bashalmast Mosque,2907,29,63.9649816300001,35.72567221,3,2,1
3006117,Haji Nadir Village School,3006,30,64.13927193,30.91423873,2,2,0
3006118,Lakree School,3006,30,64.1402429,30.8709754,3,3,0
2006093,Dai Kundi Jaame Mosque,2006,20,67.560279913,35.9495210370001,2,1,1
2007033,Bazar Sokhta Boys High School,2006,20,67.2832412800001,35.90816951,5,3,2
105464,Khwaja Chesht High School,105,1,69.2340642600001,34.64693603,6,3,3
105465,Baba Qashqar Mosque,105,1,69.36496192,34.67767902,4,2,2
108343,Qalam Chaaq Mosque,108,1,69.114758448,34.768079361,3,2,1
405142,Dasht-E-Toop Old High School,405,4,68.79283403,34.2005428900001,3,2,1
609459,Kochai Banda Mosque,609,6,70.707782968,34.3036524520001,2,1,1
609460,Lalma Bajgai Dera,609,6,70.76938672,34.32102152,2,1,1
905070,Molla Najeeb Mosque,905,9,68.76439509,36.3297732,2,1,1
905071,Ghulam Moheddin Yakatoot Mosque,905,9,68.7913366700001,36.19350884,3,2,1
1107225,Bakhtiar Village Mosque,1107,11,68.43124557,33.36706445,2,2,0
1107226,Bakhtiar Village Lower Mosque,1107,11,68.4322193400001,33.36771092,2,0,2
1403175,Lewa Zhawy Khola Mosque,1403,14,70.009535018,33.286705917,2,1,1
1404133,Faqeeran Haji Badshah Waldod Hojra,1404,14,69.8518927100001,33.22142933,5,3,2
1404146,Sahra Village Madrassa,1404,14,69.87866286,33.26934807,4,3,1
1405067,Haji Mir Afghan Hojra,1405,14,69.8263851400001,33.4627421700001,4,3,1
2007047,Menbar Hashtalez,2006,20,67.177738541,35.814884301,2,1,1
2007090,Menbar Jaihoon,2006,20,67.40992945,35.69172373,2,1,1
2101045,Abdul Qader Khulmi Secondary School,2101,21,67.1514900500001,36.696415163,4,2,2
2101046,Ali Chopan High School,2101,21,67.153504889,36.703621509,5,2,3
2111196,Tahana School,2111,21,66.7788647510001,36.782281157,2,1,1
2503023,Haji Mohammad Akbar Khan Private House,2503,25,66.0676858200001,32.87149771,3,2,1
2718244,Ghat School,2716,27,65.978273264,31.234101583,4,3,1
2801001,Ibn Yameen High School,2801,28,65.75298216,36.66385719,11,7,4
2718229,Sulaimanzai School,2716,27,65.805477646,31.487966429,3,3,0
2718230,Village School,2716,27,65.975031582,31.242384841,2,1,1
2718242,Bashir Khan Private House,2716,27,65.603679937,31.435466284,4,2,2
3302050,Baland Deh Village Mosque,3302,33,62.1007067400001,32.44507882,3,2,1
3302231,Gajgin School,3302,33,62.1216608,32.47621659,2,1,1
3211451,Chashma-E- Dam Tent,3211,32,61.0601918900001,34.2797211000001,3,2,1
3211452,Balochs Tent,3211,32,61.46092686,34.32651616,3,2,1
2102321,Shadiyan Mosque,2102,21,67.211489492,36.5203634380001,2,1,1
2103049,Tokhta School,2103,21,66.92778608,36.6519219200001,4,3,1
203075,Sar Joy-E-Nahre Khwaja Mosque,203,2,69.459271809,35.053094796,3,2,1
204026,Alberuni University,204,2,69.30215961,35.1484016900001,6,4,2
1007153,Band-E-Haidarak Secondary School,1007,10,66.88667713,34.0258506100001,2,1,1
1007154,Dahan-E-Teenal Mosque,1007,10,66.89348856,34.15483762,3,2,1
2201013,Uzbekya Angot High School,2201,22,66.02667266,36.1879738100001,4,3,1
2201017,Qala-E-Sokhta Primary School,2201,22,66.1091197000001,36.04439427,3,2,1
2301040,Istarman Mosque,2301,23,65.64286237,34.97977395,4,2,2
1603041,Kordar Village School,1603,16,70.65674586,35.00396873,7,4,3
3209480,Dara Bast Mosque,3209,32,62.747193388,33.562436311,3,2,1
705136,Mosque,705,7,70.078401868,35.002723575,3,2,1
3107141,Sharshar Village,3107,31,63.7684728500001,35.57098147,2,1,1
615370,Khowar Akhonzadagan Jaame Mosque,615,6,70.75034078,34.1377813600001,3,2,1
705125,New Balady School,705,7,70.08241143,35.01083285,2,1,1
703103,Masmod Village Mosque,703,7,70.1445562000001,34.84830365,3,2,1
2902019,"Meng Darakht, Khwaja Namosi",2902,29,64.5824078800001,36.07774103,2,1,1
2409066,Sayed Abad Mosque,2409,24,65.445042975,33.122198066,2,1,1
2904069,Khwaja Gawhar,2904,29,64.28125252,35.9201461800001,4,2,2
2907080,Khwaja Aspalan Mosque,2907,29,64.01873653,35.74828017,5,2,3
609441,Jaame Mosque,609,6,70.70985382,34.2591010300001,2,1,1
2409068,Bala Dasht Mosque,2409,24,65.57451703,33.1522825100001,2,1,1
3214321,Sangbar Mosque,3214,32,62.0514561800001,33.4578810400001,3,1,2
604122,Bando School,604,6,70.36289951,34.2661433800001,2,2,0
604123,Sholana Mosque,604,6,70.36199531,34.26696667,2,0,2
2904079,Hotaki Mosque,2904,29,64.3787565100001,35.8994590500001,2,1,1
3107142,Nagharah Khan Village,3107,31,63.86578698,35.7291258000001,3,2,1
609461,Speen Khowar Mosque,609,6,70.7725,34.2625,2,1,1
615367,Pekhe Dokan Village Mosque,615,6,70.64857316,34.05610798,2,2,0
3107144,Kabulzai,3107,31,63.71336467,35.79333761,2,1,1
609442,Garatai Girls' School,609,6,70.71495063,34.2537639,3,2,1
2904071,Ghalbala,2904,29,64.4450043300001,35.99449687,3,2,1
3107146,Tarnawe,3107,31,63.96380193,35.57798667,2,1,1
604127,Saparay Secondary School,604,6,70.3661755300001,34.23669737,2,1,1
402144,Hassan Khel Village Clinic,402,4,68.71953919,34.37380706,4,3,1
404090,Shop In The Pune Village Bazar,404,4,68.58744765,34.11941408,4,2,2
404104,Dagarwal Sardar Khan House,404,4,68.62934364,34.12510584,3,2,1
502031,Shah Mazar Mosque,502,5,68.9472603,33.88647505,3,2,1
507078,Musa Khan School,507,5,69.55131385,34.14555329,8,5,3
507079,Razi Khel Secondary School,507,5,69.72709831,34.1237192,8,5,3
501012,Sholak School,501,5,68.88948039,34.11100968,4,1,3
503041,Alhaj Shaheed Tafser Shah Secondary School,503,5,68.94382649,33.79089587,5,3,2
404105,Molla Shafiq House,404,4,68.6547021700001,34.12846068,3,2,1
405139,Imam-E-Mohammad School,405,4,68.7627435900001,34.0396634800001,3,2,1
501010,Babos School,501,5,68.97251682,34.0815569800001,5,3,2
503042,Argum Clinic,503,5,68.9427896600001,33.8290640000001,5,3,2
502026,Pandah School,502,5,68.97278846,33.9713960600001,2,1,1
504048,Sheen Gul Qala,504,5,69.30181612,34.02979997,4,2,2
502037,Pul-E-Rajan Mosque,502,5,68.93587548,33.91441805,4,3,1
507077,Sang Baran School,507,5,69.6462451400001,34.17280178,7,4,3
503043,Mawlana Yaqoub Charkhi School,503,5,68.94362033,33.80062887,10,7,3
616426,Hospital Mosque,616,6,70.8154911600001,34.21979367,3,0,3
608277,Jihadi Girls High School,608,6,70.1733709700001,34.20894938,3,0,3
604117,Haafizan Village School,604,6,70.3729772,34.28724057,2,2,0
604118,Abdul Rahman Dera,604,6,70.3667684700001,34.28054411,2,0,2
604120,Mula Sahib Mosque,604,6,70.39602217,34.31554034,2,2,0
604121,Haji Malook Dera,604,6,70.3941641000001,34.30032609,2,0,2
613517,School,613,6,70.5240611030001,34.089318682,3,2,1
608285,Bar Bahar High School,608,6,70.21476743,34.2775028500001,3,0,3
608286,Bar Bahar Maidan,608,6,70.20839579,34.28609326,3,3,0
609448,Chahardi High School,609,6,70.77232554,34.3220925300001,3,2,1
620404,Morchal Village Maidan,620,6,70.79450431,34.0786331400001,3,0,3
608281,Sangani Primary School,608,6,70.1441467000001,34.166722,3,2,1
610331,Yaaghiband Primary School,610,6,70.4624652300001,34.1677010400001,2,1,1
613338,Poorshah Khel Boys High School,613,6,70.596097199,34.134041648,3,0,3
613339,Poorshah Khel Girls High School,613,6,70.5540715800001,34.1228148100001,3,2,1
613345,Dwani Village Maidan,613,6,70.60393146,34.1602237000001,2,0,2
613346,Ata Khan Big Mosque,613,6,70.6238452,34.17338764,4,4,0
617482,Saagai Speen Mosque,617,6,70.9078192800001,34.19515456,2,1,1
617479,Landy Basool Boys High School,617,6,70.86115583,34.2567730800001,2,2,0
606195,Koz Kotai Mosque,606,6,70.58648144,34.50248593,2,1,1
606196,Goreek Mosque,606,6,70.62174725,34.5632859400001,4,4,0
604103,Daago Hajiyano Mosque,604,6,70.32632678,34.25667343,4,4,0
606199,Khaws Bagh Mosque,606,6,70.66945243,34.57135617,2,2,0
620403,Jay Sar Mosque,620,6,70.801014,34.0676539400001,3,2,1
608276,Jihadi Boys High School,608,6,70.1716778,34.2061295,6,6,0
613347,Ata Khan Maidan,613,6,70.62096689,34.17217631,2,0,2
617465,Kama Daka Mosque,617,6,71.1189664600001,34.22852849,3,1,2
608278,Malak Yaar Hotak School,608,6,70.1825022,34.2648328000001,3,2,1
617480,Basool Girls High School,617,6,70.86142762,34.25637187,2,0,2
604116,Aama Dera (Baghcha),604,6,70.39291976,34.28889212,3,2,1
616425,Kangalan Mosque,616,6,70.8241749900001,34.18753056,3,0,3
606197,Goreek Clinic,606,6,70.61947998,34.55671531,3,1,2
606198,Public House,606,6,70.67128548,34.5719003500001,2,0,2
604110,Maano High School,604,6,70.31685357,34.24873459,3,2,1
608279,Abko Madrassa,608,6,70.17849165,34.19977816,2,1,1
610330,Shpola Boys High School,610,6,70.4765857,34.1904788,3,2,1
617481,Belay High School,617,6,70.86568237,34.2680395900001,2,1,1
613343,Sayed Ahmad Khel Secondary School,613,6,70.60007097,34.14550959,3,2,1
613344,Dwani Village Big Mosque,613,6,70.6122661,34.15632949,3,3,0
604106,Kariz Jaame Mosque,604,6,70.34788613,34.28195702,2,2,0
704080,Mango School And Tent,704,7,70.37945197,34.88661829,3,2,1
704081,Kotaly Islamic Madrassa,704,7,70.3919603200001,34.9232741800001,2,1,1
706027,Akhunzada Village Mosque,705,7,69.890980595,34.667656831,3,2,1
912178,Deresho Mosque,912,9,69.4797005,35.55251998,2,1,1
912177,Taghanak Mosque,912,9,69.4419220500001,35.56506548,2,1,1
1111181,Taq Cheen School,1111,11,67.76718236,33.11832319,3,0,3
1111183,Husaina Sarkani Mosque,1111,11,67.83326129,33.19589625,3,2,1
1214263,Ahmad Gati Shop,1214,12,69.31770868,32.77934201,4,4,0
1214265,Saif-U-Rahman Guest House,1214,12,69.2522305200001,32.52274813,4,2,2
1214262,Saifurahman Guest House,1214,12,69.19936929,32.55326023,2,0,2
1214266,Bador Ahmadzai Mosque,1214,12,69.33365159,32.78316741,4,2,2
1303081,Shagom Bala Madrssa,1303,13,69.0251801800001,33.5256486800001,2,2,0
1303082,Haibat Khel Mosque,1303,13,69.0332703500001,33.52519183,2,0,2
1306037,Nek Mohammad Hojra,1306,13,69.49169727,33.60418215,2,0,2
1303083,Shamul Zai Madrassa,1303,13,69.04157043,33.4966318,2,2,0
1303084,Sahak Clinic,1303,13,69.05237823,33.5444404,2,0,2
1303085,Sahak High School,1303,13,69.04578799,33.5350412600001,2,2,0
1306036,Dam Mangal Madrassa,1306,13,69.48421625,33.60659968,2,2,0
1513082,Morchal Village Primary School,1513,15,70.7366576,34.99739611,4,3,1
1512052,Dairy Primary School,1512,15,71.44649329,34.97420779,4,2,2
1504036,Qalawona Village Mosque,1504,15,71.0027409300001,34.76138386,3,2,1
1604017,Malak Mashoq Mosque,1604,16,70.4658333300001,35.05166666,3,2,1
1604018,Koltan School,1604,16,70.53165978,35.09875276,3,2,1
1716096,Khashbeen School,1716,17,71.07721373,36.7918522300001,6,3,3
1716097,Bashand High School,1716,17,71.06392596,36.8347873800001,3,2,1
2201034,Se Toot Village Mosque,2201,22,66.03938707,36.03248143,2,1,1
2203139,Mosque,2203,22,65.569336464,35.546213014,3,2,1
2201030,Alaf Safid Mosque,2201,22,66.06646713,35.9358426800001,3,2,1
2309186,Tagab Ashlan Secondary School,2309,23,63.63185896,34.12008072,4,3,1
2309192,Arbab Mir Gul Private House,2309,23,63.5195672500001,34.1535005100001,2,1,1
2309187,Dayee Secondary School,2309,23,63.55742742,34.1796885200001,3,2,1
2306095,Khwaja Bor Primary School,2306,23,64.27551853,33.89619263,2,1,1
2309188,Kotah Mosque,2309,23,63.51807848,34.05114576,3,2,1
2309185,Arbab Ghafoor Private House,2309,23,63.75256255,34.13652324,3,2,1
2309191,Naw Chara Primary School,2309,23,63.7085903600001,34.1616787400001,2,1,1
2306093,Khum Mosque,2306,23,64.6169057600001,34.3756719,2,1,1
2504035,Qala-E-Kalan School,2504,25,65.52585451,33.0257523500001,5,4,1
2606015,Sherzai Haji Abdullah Khan Mosque,2606,26,67.53694734,32.51477421,4,3,1
2608073,Madrasa,2608,26,67.3951957350001,31.784369095,3,2,1
2711225,Akhtarzai Loy Village,2711,27,66.4815841800001,31.17742325,5,4,1
2805094,Taraghali School,2805,28,65.45593935,36.19268868,2,1,1
2811103,Badam Lek,2811,28,65.30285258,35.98806003,2,1,1
2811127,Secondary School,2811,28,65.197311755,35.9916195530001,3,2,1
2907110,Zori Ha Primary School,2907,29,64.15662982,35.72003963,3,2,1
2902048,Halwa Khor Bala Mosque,2902,29,64.65290167,35.6313528800001,2,1,1
2904068,Badghisi Mosque,2904,29,64.4937855900001,35.91432568,3,2,1
2907099,Sar Takht Mosque,2907,29,63.83238126,35.74739416,2,1,1
2907095,Karez Mosque,2907,29,63.910347,35.7624560400001,2,1,1
2907096,Chaharshanba Uzbekya Mosque,2907,29,63.98580072,35.75095501,2,1,1
2910116,Dasht Sahrayee Malghi Mosque,2910,29,64.4361626,35.33051935,2,1,1
2907091,Jegdalek Mosque,2907,29,64.2819210100001,35.78450669,3,2,1
2910205,Ulyand Bandar Mosque,2910,29,64.7355759100001,35.35517358,2,1,1
2909166,Takht Palordi Primar School,2909,29,64.91543677,36.5049397,4,3,1
2907081,Hazara Qala Chehlgazai Boys Primary School,2907,29,64.02153273,35.7416319700001,7,4,3
2908134,Faresh Mosque,2908,29,65.08212451,35.6397983,3,1,2
2910119,Gorzan Mosque,2910,29,64.89247127,35.4150131,4,2,2
2910112,Bandar Primary School,2910,29,64.57910332,35.34949043,5,3,2
2907089,Yaka Bagh School,2907,29,64.09299695,35.6528103300001,3,2,1
2910114,Dahendara School,2910,29,64.5611756100001,35.35334459,3,2,1
1905077,Joy Begum School,1905,19,68.9507837300001,37.14290079,2,1,1
408074,Imam-E-Abu Hanifa School,408,4,68.42284665,33.88576408,5,3,2
611309,Koz Sabr Mosque,611,6,70.2945091500001,34.2184851000001,3,3,0
611308,Koz Sabr Chardewali,611,6,70.297044861,34.239210488,3,0,3
404093,Malik Qarya House,404,4,68.53525356,34.1389160200001,3,2,1
404098,Sherzad Primary School,404,4,68.41279316,34.03740778,2,1,1
404096,Noorul Mudarus Primary School,404,4,68.4178,34.1439,3,2,1
405136,Tent And Private House,405,4,68.830496,33.995382,2,1,1
404092,Araban Primary School,404,4,68.4590392900001,34.06531432,4,3,1
404103,Kolak Village House,404,4,68.5391371200001,34.08667138,3,2,1
405137,Kamran Khel School,405,4,68.81473066,33.99450125,2,1,1
404087,Sebak Village Clinic,404,4,68.5281495400001,34.05518678,4,2,2
404095,Saheb Char Qala Primary School,404,4,68.51626395,34.11132479,3,2,1
408082,Rahmatullah House,408,4,68.42569475,33.9280478200001,2,1,1
404099,Zarkak Village Mosque,404,4,68.4984184300001,34.21240199,2,1,1
404100,Qazi Alam Gul House,404,4,68.3307944,33.9870194,4,3,1
404091,Mangal House,404,4,68.55201893,34.08050503,4,2,2
404101,Siab School,404,4,68.5051864700001,34.12904893,3,2,1
405123,Hassan Baik Mosque,405,4,68.6164038800001,34.02365903,2,1,1
404085,Sar-E-Koh School,404,4,68.6135768600001,34.10261527,2,1,1
404106,Qadir Khel Village Mosque,404,4,68.4711760100001,33.97120348,2,1,1
404102,Omer-E-Farooq Primary School,404,4,68.44965503,34.14002675,3,2,1
405135,Joy Zarin High School,405,4,68.78392685,34.02083697,2,1,1
405122,Hosai Khel Village Tent,405,4,68.5803451,33.97908852,2,1,1
1709297,Riman School,1709,17,70.2190706370001,37.544104683,3,2,1
1902123,Dagh Aaraq Primary School,1902,19,68.6429764900001,36.74570128,2,1,1
2904064,Qara-E-Ghoyeli Mosque,2904,29,64.50729834,35.81193135,4,2,2
2908206,Badgah Mosque,2908,29,65.16487513,35.5334226,3,1,2
2902200,Dahendara Gleem Baft Mosque,2902,29,64.97507755,35.6754827500001,2,1,1
2909167,Pata Baba,2909,29,64.89451373,36.56076805,6,4,2
2907085,Maato Mosque,2907,29,64.02247286,35.74635888,3,2,1
1303086,Ataa Gul Mosque,1303,13,69.04574141,33.53504244,2,0,2
1303091,Dawlat Zo High School,1303,13,68.94573841,33.4693094,2,1,1
1303103,New Madrassa,1303,13,69.0375000000001,33.3133333000001,6,3,3
1303090,Koti Khel School,1303,13,68.92159197,33.47088388,5,3,2
1303101,Shahi Kot School,1303,13,69.09300288,33.26073461,2,1,1
3105168,Mahalla-E- Paheen  School,3105,31,63.64135239,35.32536504,5,3,2
3104071,Karez School,3104,31,63.3900320000001,34.936695,3,2,1
3104072,Shuraab-E- Balla Village Mosque,3104,31,63.4426750700001,34.92266384,2,1,1
3209292,Chahar Sang Mosque,3209,32,62.2759760000001,33.73633634,3,1,2
3209463,Kaftari Mosque,3209,32,61.37585892,33.78645091,2,1,1
3209297,Gallah-E- Chashmah Tent,3209,32,63.05150017,33.8195329000001,2,1,1
3209293,Tanoora Mosque,3209,32,61.7104822800001,33.68685623,2,1,1
3209294,Chahe Surkhak Mosque,3209,32,62.02672584,33.6352428000001,2,1,1
3311200,Damana Mosque,3311,33,63.3098330000001,33.609177,2,1,1
3304084,Karizak Mosque,3304,33,61.46122843,32.40668272,2,1,1
3406057,Dangar Abad,3405,34,63.5580162300001,32.1934924,2,1,1
3406056,Pozagi,3405,34,63.51668076,32.1760869300001,2,1,1
304048,3 Dukana Ancho Mosque,304,3,69.27440977,35.0358837300001,2,1,1
1116407,Nawa Peshi Masque,1116,11,67.0629503110001,33.096468793,2,1,1
1114408,Ayatullah Mudares School,1114,11,67.408612831,32.970928707,2,1,1
1602076,Shingal Masque,1602,16,71.135524014,35.278636672,3,2,1
1602077,Zelikan Masque,1602,16,70.966364959,35.246119477,2,1,1
1602078,Sarigul Masque,1602,16,71.093226514,35.203161615,2,1,1
2310240,Naga School,2310,23,63.796220288,33.522542349,3,2,1
3106120,Dahan-E- Khesi Village Mosque,3106,31,64.0691541,35.38943605,2,1,1
3106122,Qarye Petow Village Mosque,3106,31,64.04718085,35.1839084700001,3,1,2
3106115,Yak Mirawk Mosque,3106,31,64.1417630000001,35.17171239,2,1,1
3208202,Seya Kamarak Primary School,3208,32,61.48849991,35.27982619,3,2,1
3209280,Tirgerd Primary School,3209,32,61.83983392,33.6364216900001,4,2,2
3214332,Shahr Abad School,3214,32,62.22187356,33.25892481,4,2,2
3214333,Sano Ghan Mosque,3214,32,62.17735029,33.22023386,2,1,1
3214467,Maruf Khel Mosque,3214,32,62.1854739500001,33.23695064,2,1,1
3214334,Bakht Abad Mosque,3214,32,62.1703982700001,33.21344493,3,2,1
3214335,Chahar Qala-E-Awal School,3214,32,62.20091705,33.22629835,2,1,1
3208217,Maishmast School,3208,32,61.72258666,34.90709158,3,2,1
3205477,Cultural Asosiation,3205,32,61.782366723,34.200256061,3,2,1
3205457,Kariz Pada Clinic,3205,32,61.88833484,34.03088628,2,1,1
3205269,Pehrah School,3205,32,61.92164462,34.1520079200001,3,2,1
3208209,Chah-E- Kehsani Mosque,3208,32,61.5790027,35.33027556,3,2,1
3208198,Gulran Khawgiani Clinic,3208,32,61.68544184,35.09788233,5,3,2
3208210,Tootchi Primary School,3208,32,61.9294413000001,34.99570652,5,2,3
1714237,Pateer School,1714,17,70.48313914,37.7002331300001,3,2,1
1714232,Khonelar School,1714,17,70.6780058,37.69277094,2,1,1
1703227,Khenj Mosque,1703,17,70.98677919,37.54389186,3,2,1
1703226,Qala-E-Mirza Shah  School,1703,17,70.9021958800001,37.36685091,2,1,1
1703225,Pul Zarewan School,1703,17,71.0188008700001,37.31887798,2,1,1
409044,Tagab-E-Ramoz High School,409,4,67.78056031,34.40716214,3,2,1
409045,Kotal-E-Molla Yaqub School,409,4,67.67671138,34.41956246,3,2,1
409053,Bazar-E-Markaz,409,4,67.9039002100001,34.34495092,3,2,1
409054,Rahqul Girls High School,409,4,67.8207530700001,34.35439569,3,2,1
409057,Mer Hazar-E-Kajab High School,409,4,68.00233915,34.24592389,3,2,1
409058,Dahan Oji School,409,4,67.88883324,34.23645946,2,1,1
403024,Kohi Zaiolat Tent,403,4,68.8177150000001,34.443698,3,2,1
501005,Poorak School,501,5,69.05395878,34.10328018,7,4,3
501006,Qala-E-Ghafar School,501,5,68.98776353,34.04012699,5,3,2
501008,Dadokhel Secondary School,501,5,69.09519062,34.08332936,5,4,1
501009,Altamor Secondary School,501,5,69.09555773,33.7921505400001,8,6,2
502027,Qala-E-Shaki Boys And Girls School,502,5,68.99726053,33.92307355,4,2,2
502028,Pul-E-Ghazi School And Clinic,502,5,68.8798511,33.96201754,3,2,1
504049,Dubandi School,504,5,69.31619672,33.9591162,5,3,2
505050,Safid Sang School,505,5,69.1485135600001,34.2944854400001,5,4,1
505052,Aab Paran School,505,5,69.23325801,34.2240497600001,2,1,1
505053,Dashtak School,505,5,69.25029834,34.3103209000001,2,1,1
